ID,X,Y,Z,VX,VY,VZ,PART,MASS,RHO,RHO_0,P,E,HSML
10,1.9137075515961647e+05,8.0346259844303131e+04,2.3600169031541795e+04,-1.3143165392250012e+01,3.1674652665469353e+01,-1.5484535584085313e+00,1,1.0051857215000000e+16,9.0886272012999996e+02,9.1700000000000000e+02,6.5717993321000005e+05,2.3225165909999999e+05,2.5000000000000000e+04
11,-1.9034778784036636e+05,-1.3407131315565109e+05,-5.3273063948458177e+04,2.1880296127750626e+01,-2.7943277104530694e+01,5.2449381711614684e+00,1,1.0051857215000000e+16,9.0147856917000001e+02,9.1700000000000000e+02,1.2877504751999999e+05,4.4219566077999998e+05,2.5000000000000000e+04
12,3.2309159755706787e+01,1.5076478284430504e+05,-2.3483111168458185e+04,-2.5422073532249669e+01,-1.3187088453071283e-01,8.1086459416146872e-01,1,1.0051857215000000e+16,9.0922594275999995e+02,9.1700000000000000e+02,2.6559741623999998e+06,2.2746527306000001e+05,2.5000000000000000e+04
13,-2.0899704584026337e+05,-1.1214314155697823e+04,2.6214416631541797e+04,2.2416655877505036e+00,-3.4104291364530695e+01,3.1418870941614685e+00,1,1.0051857215000000e+16,9.0860446370000000e+02,9.1700000000000000e+02,2.1514352572999999e+05,2.3837867507999999e+05,2.5000000000000000e+04
14,-1.2247428484034538e+05,-1.9750347215569019e+05,-5.7915001538458164e+04,3.1109018927750185e+01,-1.6472920184530608e+01,-1.7083472354185314e+00,1,1.0051857215000000e+16,8.8955968551000001e+02,9.1700000000000000e+02,2.8552279285999999e+05,7.8797173522999999e+05,2.5000000000000000e+04
15,2.2140253015971184e+05,4.8868348443508148e+03,-2.1213662384581985e+03,-8.0857210224985465e-01,3.6750369335469372e+01,-2.4159551731385314e+00,1,1.0051857215000000e+16,9.0533252276999997e+02,9.1700000000000000e+02,4.4226981875999999e+05,3.3245729752999998e+05,2.5000000000000000e+04
16,8.3523527159690857e+04,-2.0491391015565395e+05,1.8584358841541805e+04,3.3815948007750194e+01,1.3731020365469362e+01,-2.8241563401385315e+00,1,1.0051857215000000e+16,9.0870792016999997e+02,9.1700000000000000e+02,1.3113609327000001e+05,2.3519737612999999e+05,2.5000000000000000e+04
17,6.6479501597881317e+03,-8.5530510155677795e+04,-1.8521700088345818e+05,1.2717208747750192e+01,1.9255110054692750e+00,-2.8237482434853134e-01,1,1.0051857215000000e+16,9.1201861816999997e+02,9.1700000000000000e+02,4.9726308125000000e+07,2.7846394147999998e+05,2.5000000000000000e+04
18,1.2961309515976906e+05,1.3686082484436035e+05,-2.8411920408458187e+04,-2.3290499292249478e+01,2.1861563235469362e+01,-3.5770310401853134e-01,1,1.0051857215000000e+16,9.0891103779000002e+02,9.1700000000000000e+02,7.2383901676999999e+05,2.3106084362999999e+05,2.5000000000000000e+04
19,-2.0946280840396881e+04,1.2773592084431648e+05,-4.7265146684581705e+03,-2.1386151062250065e+01,-3.6220411545306206e+00,9.4759084906146884e-01,1,1.0051857215000000e+16,9.0925197488000003e+02,9.1700000000000000e+02,3.0879746723000002e+06,2.2792499976999999e+05,2.5000000000000000e+04
20,-1.9781163840293884e+04,1.4632313084435463e+05,1.3249740061541845e+04,-2.4400783552249777e+01,-3.6026489345307482e+00,1.0971233048614686e+00,1,1.0051857215000000e+16,9.0913754102999997e+02,9.1700000000000000e+02,2.1575788843000000e+06,2.2859732560000001e+05,2.5000000000000000e+04
21,1.6881420159816742e+04,1.7728854484426975e+05,2.7463810491541808e+04,-2.9641940582249845e+01,2.3624924454693428e+00,9.6468327706146861e-01,1,1.0051857215000000e+16,9.0910867299999995e+02,9.1700000000000000e+02,1.5722628197000001e+06,2.2779174233000001e+05,2.5000000000000000e+04
22,-1.1719730384016037e+05,1.6842464784431458e+05,3.1150591901541804e+04,-2.8073494302249856e+01,-2.0043527624530611e+01,2.3143695214614688e+00,1,1.0051857215000000e+16,9.0729248795000001e+02,9.1700000000000000e+02,2.5334501324999999e+05,2.7590111839999998e+05,2.5000000000000000e+04
23,7.1672901159763336e+04,1.3868698884427547e+05,-3.7640307218458183e+04,-2.3598266372249782e+01,1.1946313415469263e+01,1.7399615026146864e-01,1,1.0051857215000000e+16,9.0903366389999996e+02,9.1700000000000000e+02,1.4028916283000000e+06,2.2945708412000001e+05,2.5000000000000000e+04
24,1.6611307515978813e+05,1.0736739584434032e+05,-3.3436597384581692e+03,-1.7939489432249502e+01,2.7545230465469331e+01,-1.0849479665455313e+00,1,1.0051857215000000e+16,9.0892507459000001e+02,9.1700000000000000e+02,8.9263467700999998e+05,2.3113063605999999e+05,2.5000000000000000e+04
25,2.3433980159759521e+04,1.5658193884432316e+05,1.2145119101541815e+04,-2.6228788102249382e+01,3.5799145754693882e+00,7.9018935306146854e-01,1,1.0051857215000000e+16,9.0923019879000003e+02,9.1700000000000000e+02,2.9683707310000001e+06,2.2821272779999999e+05,2.5000000000000000e+04
26,1.7803648215961456e+05,-1.3411433915567398e+05,2.3857236915418180e+03,2.2271255937750539e+01,2.9445298165469353e+01,-3.2744903613385317e+00,1,1.0051857215000000e+16,9.0866450771999996e+02,9.1700000000000000e+02,-2.8805352253999998e+05,2.3526728318999999e+05,2.5000000000000000e+04
27,-6.0602730840206146e+04,2.0651086584424973e+05,-2.2823397888458188e+04,-3.4856942692249504e+01,-1.0264540224530606e+01,1.9300702414614685e+00,1,1.0051857215000000e+16,9.0837389396000003e+02,9.1700000000000000e+02,1.8498743036000000e+04,2.4440138524000000e+05,2.5000000000000000e+04
28,1.7058613815975189e+05,5.2722294844269753e+04,-3.2002895098458190e+04,-9.4748183822493957e+00,2.8274291965469388e+01,-1.2968709067185313e+00,1,1.0051857215000000e+16,9.0849401766999995e+02,9.1700000000000000e+02,4.9094979237000002e+06,2.5460290737999999e+05,2.5000000000000000e+04
29,1.2542719315981865e+05,-2.1927833155751228e+04,3.5744909915418248e+03,3.2840650777507108e+00,2.0442075925469339e+01,-1.4844314401685312e+00,1,1.0051857215000000e+16,9.0873603198000001e+02,9.1700000000000000e+02,3.9315216762999999e+06,2.4497623121000000e+05,2.5000000000000000e+04
30,1.3006725815963745e+05,1.3799005084431171e+05,6.9222315115418169e+03,-2.3227709242250057e+01,2.1587073955469236e+01,-3.4430076301853141e-01,1,1.0051857215000000e+16,9.0890102127000000e+02,9.1700000000000000e+02,7.2317833351000003e+05,2.3134431068000000e+05,2.5000000000000000e+04
31,2.9001109159708023e+04,-8.3490882155656815e+04,-1.9126265853945818e+05,1.2223688637750456e+01,5.8922132354692849e+00,-7.8717466001853142e-01,1,1.0051857215000000e+16,7.7924628314999995e+02,9.1700000000000000e+02,-6.5254176078999996e+08,1.2853146569000001e+06,2.5000000000000000e+04
32,-1.5502471384024620e+05,1.4556437884426117e+05,6.2453625515418244e+03,-2.4135685672249565e+01,-2.6356233904530654e+01,2.4008604486614686e+00,1,1.0051857215000000e+16,9.0862772169000004e+02,9.1700000000000000e+02,1.5709197952000001e+06,2.4149072811000000e+05,2.5000000000000000e+04
33,1.5863499015974998e+05,-7.8310171556472778e+03,-6.3838248384581821e+03,8.1312281775080919e-01,2.6173247535469386e+01,-1.6186912987585313e+00,1,1.0050779890000000e+16,9.0766971747000002e+02,9.1700000000000000e+02,4.7096403328999998e+06,2.7757518349999998e+05,2.5000000000000000e+04
34,-1.5643067384028435e+05,-1.5852764815568924e+05,-6.0293020458458166e+04,2.4658130937750684e+01,-2.2981489774530701e+01,6.0807550786146858e-01,1,1.0050779890000000e+16,8.9378231685000003e+02,9.1700000000000000e+02,2.1234626185000001e+05,6.6516276812999998e+05,2.5000000000000000e+04
35,1.4646591015982628e+05,1.9533807844281197e+04,-3.3720917498458177e+04,-4.0026842322495213e+00,2.4376009145469311e+01,-1.3060249482985313e+00,1,1.0050779890000000e+16,9.0264948607999997e+02,9.1700000000000000e+02,5.8519562618000004e+06,4.2470089195000002e+05,2.5000000000000000e+04
36,6.7758332159757614e+04,-1.7034734615564346e+05,-1.2371904853845818e+05,2.5397996167750534e+01,1.3269405785469303e+01,-1.2030395891685313e+00,1,1.0050779890000000e+16,9.0673101773999997e+02,9.1700000000000000e+02,9.9915283360000001e+04,2.9150574742999999e+05,2.5000000000000000e+04
37,-2.0411480384016037e+05,3.7798563844323158e+04,2.2063608911541814e+04,-5.9077861622499768e+00,-3.3632125584530627e+01,2.7908653135614685e+00,1,1.0050779890000000e+16,9.0869874430000004e+02,9.1700000000000000e+02,1.0303450425000000e+06,2.3796177699000001e+05,2.5000000000000000e+04
38,3.3607633159637451e+04,-9.1765627155661583e+04,-1.9977135773545818e+05,1.3545439097750204e+01,6.6979192054692476e+00,-8.5601673284853130e-01,1,1.0050779890000000e+16,9.0207268813999997e+02,9.1700000000000000e+02,4.1466480350000001e+07,5.4239114931999997e+05,2.5000000000000000e+04
39,1.2243439215970039e+05,-7.5339931557178497e+03,-1.6622117968458188e+04,7.3125016775065887e-01,2.0072043475469286e+01,-1.3607914376085313e+00,1,1.0050779890000000e+16,9.0902661181999997e+02,9.1700000000000000e+02,5.1527737918999996e+06,2.4009120675000001e+05,2.5000000000000000e+04
40,5.9830636159658432e+04,1.6074819684433937e+05,-4.7551727358458185e+04,-2.7463303572249970e+01,1.0138245055469383e+01,4.7950761226146854e-01,1,1.0050779890000000e+16,9.0921087022999995e+02,9.1700000000000000e+02,2.6532505247000000e+06,2.2788702892000001e+05,2.5000000000000000e+04
41,9.3466251597404480e+03,1.6146394884431362e+05,-4.6241968288458185e+04,-2.7480819112249264e+01,1.6181916154692999e+00,8.0972789056146866e-01,1,1.0050779890000000e+16,9.0918214145000002e+02,9.1700000000000000e+02,1.7440066540000001e+06,2.2617693643000000e+05,2.5000000000000000e+04
42,7.7420159816741943e+01,-2.1969223315572739e+05,1.9785809201541822e+04,3.5872723277750083e+01,-7.9738104530747478e-02,-2.3636733486385313e+00,1,1.0050779890000000e+16,9.0881722447000004e+02,9.1700000000000000e+02,1.8540156951000000e+05,2.3223482526000001e+05,2.5000000000000000e+04
43,1.7543320015978813e+05,8.9084455844283104e+04,-3.7451177988458163e+04,-1.5151736052249362e+01,2.9153764455469286e+01,-1.1895761548025314e+00,1,1.0050779890000000e+16,9.0891838020000000e+02,9.1700000000000000e+02,9.5940054931999999e+05,2.3150707285999999e+05,2.5000000000000000e+04
44,-1.7768226840257645e+04,1.5715856684434414e+05,-4.0077242228458170e+04,-2.6621686372249314e+01,-2.9505540645307065e+00,1.0525712148614688e+00,1,1.0050779890000000e+16,9.0922374926999998e+02,9.1700000000000000e+02,1.6682606469000001e+06,2.2478140616000001e+05,2.5000000000000000e+04
45,3.2897327159643173e+04,1.6773338184428215e+05,-3.7759543828458176e+04,-2.8554331492249730e+01,5.5074193454693159e+00,6.7629439376146872e-01,1,1.0050779890000000e+16,9.0915084918000002e+02,9.1700000000000000e+02,1.5068098773000001e+06,2.2640854079000000e+05,2.5000000000000000e+04
46,-5.1388791840314865e+04,1.2666555984425545e+05,-3.8230671288458165e+04,-2.1403087002249777e+01,-8.5757135345306779e+00,1.0894429412614686e+00,1,1.0050779890000000e+16,9.0941904713999998e+02,9.1700000000000000e+02,3.2441796708999998e+06,2.2360053708000001e+05,2.5000000000000000e+04
47,-1.3374965840339661e+04,1.7462578184425831e+05,-3.1125753808458190e+04,-2.9569433332249901e+01,-2.2683907445306204e+00,1.1198287864614687e+00,1,1.0050779890000000e+16,9.0913952062999999e+02,9.1700000000000000e+02,1.2229430092000000e+06,2.2594179350999999e+05,2.5000000000000000e+04
48,1.7493989415979385e+05,1.0169169784426689e+05,-1.9248731118458178e+04,-1.7120047812250050e+01,2.9114115915469370e+01,-1.1224834986696313e+00,1,1.0050779890000000e+16,9.0881848817000002e+02,9.1700000000000000e+02,2.7997671609000000e+05,2.3246199583999999e+05,2.5000000000000000e+04
49,-1.0770925184035301e+05,-1.9459578115570545e+05,-6.8481689058458171e+04,3.0166515597750731e+01,-1.3833964524530643e+01,-2.1949555105385317e+00,1,1.0050779890000000e+16,9.0196543432999999e+02,9.1700000000000000e+02,1.2058659383000000e+06,4.3123677356000000e+05,2.5000000000000000e+04
50,1.5558090815973282e+05,1.1775193784427643e+05,-5.0982801818458189e+04,-2.0037906532249508e+01,2.6210968425469332e+01,-7.1558685857853144e-01,1,1.0050779890000000e+16,9.0895000144999995e+02,9.1700000000000000e+02,3.0604438446999999e+05,2.2878884340000001e+05,2.5000000000000000e+04
51,1.5968475415968895e+05,-1.5500393715572357e+05,-1.1891677058458183e+04,2.5539535047750178e+01,2.6459048685469384e+01,-3.1055729210385312e+00,1,1.0050779890000000e+16,9.0866110151999999e+02,9.1700000000000000e+02,2.0140293033999998e+04,2.3622218802000000e+05,2.5000000000000000e+04
52,-1.5903060840368271e+04,1.3235447084426880e+05,-3.1292259578458179e+04,-2.2300596652249624e+01,-2.7011113045306274e+00,8.7582210436146868e-01,1,1.0050779890000000e+16,9.0938235468000005e+02,9.1700000000000000e+02,3.7237852834000001e+06,2.2597883004000000e+05,2.5000000000000000e+04
53,-4.9794567840337753e+04,8.5756794844269753e+04,-4.5611426498458168e+04,-1.4518106582249857e+01,-8.0882870145306924e+00,8.9610276556146862e-01,1,1.0050779890000000e+16,9.0943308624999997e+02,9.1700000000000000e+02,3.8506588338000001e+06,2.2488645720999999e+05,2.5000000000000000e+04
54,2.4537029159784317e+04,1.4907789084434509e+05,-1.8933138348458189e+04,-2.5224629802249183e+01,3.9291847654693584e+00,7.4170294056146857e-01,1,1.0050779890000000e+16,9.0913746920000006e+02,9.1700000000000000e+02,1.6657377101000000e+06,2.2723155434999999e+05,2.5000000000000000e+04
55,-6.7756949840307236e+04,1.0212885684430599e+05,-4.6297163068458176e+04,-1.7325237152249429e+01,-1.1132248154530657e+01,1.1866838082614686e+00,1,1.0050779890000000e+16,9.0934750672999996e+02,9.1700000000000000e+02,3.3895469411999998e+06,2.2604226045000000e+05,2.5000000000000000e+04
56,-3.1764858840227127e+04,1.2736406584429741e+05,-2.7057384788458177e+04,-2.1426654592249179e+01,-5.3660359745307460e+00,1.0357258709614687e+00,1,1.0050779890000000e+16,9.0925551468000003e+02,9.1700000000000000e+02,1.6798394423000000e+06,2.2390902710000001e+05,2.5000000000000000e+04
57,-2.1793377840280533e+04,1.4939505084431171e+05,-1.6013119348458189e+04,-2.5131485152249297e+01,-3.7463514945306997e+00,1.0652740874614686e+00,1,1.0050779890000000e+16,9.0933465751000006e+02,9.1700000000000000e+02,2.9340995263999999e+06,2.2514206765000001e+05,2.5000000000000000e+04
58,-7.9296462840318680e+04,7.0976257844328880e+04,-4.2023553178458184e+04,-1.2050079722249393e+01,-1.2911786784530705e+01,1.1077208082614687e+00,1,1.0050779890000000e+16,9.0951199623000002e+02,9.1700000000000000e+02,4.3377418016999997e+06,2.2399263691999999e+05,2.5000000000000000e+04
59,1.6459729515981674e+05,1.2656804784429073e+05,-1.7120825988458178e+04,-2.1313116802250079e+01,2.7565326355469324e+01,-8.4403576940853142e-01,1,1.0050779890000000e+16,9.0880071181999995e+02,9.1700000000000000e+02,1.3376566032000000e+06,2.3591180045000001e+05,2.5000000000000000e+04
60,-8.3568133840322495e+04,1.1507817584431171e+05,-4.0050481398458185e+04,-1.9453150762249606e+01,-1.3751711544530622e+01,1.3578096221614688e+00,1,1.0050779890000000e+16,9.0934755795000001e+02,9.1700000000000000e+02,3.3915641124000000e+06,2.2604640925000000e+05,2.5000000000000000e+04
61,1.3189555615973473e+05,1.8747238442897797e+03,-3.8093014888458187e+04,-8.6282182224931603e-01,2.1982226815469289e+01,-1.4682614136985315e+00,1,1.0050779890000000e+16,9.0918473361999997e+02,9.1700000000000000e+02,5.2334963651000001e+06,2.3580833222000001e+05,2.5000000000000000e+04
62,1.0006056159734726e+04,1.3494323484432697e+05,-2.1081871228458185e+04,-2.2720499362249939e+01,1.4733398054693225e+00,6.8338861936146866e-01,1,1.0050779890000000e+16,9.0936302527999999e+02,9.1700000000000000e+02,3.4044510218000002e+06,2.2564166633000001e+05,2.5000000000000000e+04
63,-4.1951679840326309e+04,1.0599569684433937e+05,-3.5555658598458191e+04,-1.7906983182249860e+01,-6.9518882045307464e+00,9.9510780276146860e-01,1,1.0050779890000000e+16,9.0943046462999996e+02,9.1700000000000000e+02,3.5870363317999998e+06,2.2422835157999999e+05,2.5000000000000000e+04
64,-3.2069273840188980e+04,5.6607355844259262e+04,-3.2024095158458163e+04,-9.5490049422496668e+00,-5.1758228245306555e+00,6.0615742196146871e-01,1,1.0050779890000000e+16,9.0956508160999999e+02,9.1700000000000000e+02,4.6457993010000000e+06,2.2333670181000000e+05,2.5000000000000000e+04
65,-5.5021317840337753e+04,6.4178412844300270e+04,-4.0467222428458190e+04,-1.0900907942249432e+01,-8.9296889345306454e+00,8.3603229636146859e-01,1,1.0050779890000000e+16,9.0953022537000004e+02,9.1700000000000000e+02,4.3505223731000004e+06,2.2350892350999999e+05,2.5000000000000000e+04
66,-3.1986139840364456e+04,3.2655997844338417e+04,-3.7488851798458170e+04,-5.6276621222496033e+00,-5.0969331845307124e+00,4.8824779536146856e-01,1,1.0050779890000000e+16,9.0953031136000004e+02,9.1700000000000000e+02,4.1349909071000000e+06,2.2290747837999999e+05,2.5000000000000000e+04
67,-4.6860180840253830e+04,4.7225517844319344e+04,-3.5008784418458177e+04,-8.0225794322495858e+00,-7.5743590045307201e+00,6.9515692066146872e-01,1,1.0050779890000000e+16,9.0931622379999999e+02,9.1700000000000000e+02,1.6896198504000001e+06,2.2220753532000000e+05,2.5000000000000000e+04
68,-6.7895252840280533e+04,4.8080524844288826e+04,-2.7062956008458190e+04,-8.1140098222494998e+00,-1.1092474814530647e+01,9.4600226746146876e-01,1,1.0050779890000000e+16,9.0945582548000004e+02,9.1700000000000000e+02,3.1866388561000000e+06,2.2239318601000000e+05,2.5000000000000000e+04
69,-6.0159674840211868e+04,1.1465241584432125e+05,-2.3421728288458165e+04,-1.9276447302249835e+01,-9.9862415345306772e+00,1.1893659112614687e+00,1,1.0050779890000000e+16,9.0936403370999994e+02,9.1700000000000000e+02,3.6167568220000002e+06,2.2620316081000000e+05,2.5000000000000000e+04
70,-6.3663956840276718e+04,8.4368714844346046e+04,-2.7244078238458169e+04,-1.4163114132249575e+01,-1.0486791814530648e+01,1.0782961863614686e+00,1,1.0050779890000000e+16,9.0941338902999996e+02,9.1700000000000000e+02,3.4847724591000001e+06,2.2443044365000000e+05,2.5000000000000000e+04
71,-7.4274964840173721e+04,9.3271067844271660e+04,-2.4873165088458190e+04,-1.5643297672249901e+01,-1.2252416704530674e+01,1.2079283700614687e+00,1,1.0050779890000000e+16,9.0928364949000002e+02,9.1700000000000000e+02,1.9131688565000000e+06,2.2375652236999999e+05,2.5000000000000000e+04
72,1.7402828159809113e+04,-1.0077815915572643e+05,-1.9498324392845819e+05,1.5228762247750637e+01,3.8038846454693385e+00,-4.5157344103853136e-01,1,1.0050779890000000e+16,9.0957260095000004e+02,9.1700000000000000e+02,5.2521228001999997e+07,3.5659133162999997e+05,2.5000000000000000e+04
73,1.8338325615978241e+05,1.3344277844309807e+04,4.3030038115418283e+03,-2.4267524322494864e+00,3.0354527845469306e+01,-1.7454403288385314e+00,1,1.0050779890000000e+16,9.0862493798000003e+02,9.1700000000000000e+02,2.3706510926999999e+06,2.4379698912000001e+05,2.5000000000000000e+04
74,-1.2542501284027100e+05,1.3168778184425831e+05,4.0028581015418167e+03,-2.1692438782249155e+01,-2.1373478104530705e+01,2.0501688515614687e+00,1,1.0050779890000000e+16,9.0644594658999995e+02,9.1700000000000000e+02,7.3488824390999996e+05,3.0142844241999998e+05,2.5000000000000000e+04
75,-1.2756974484038353e+05,-1.8542075215566158e+05,5.1621665031541837e+04,3.1305611947750549e+01,-2.1427079014530705e+01,2.2006841796146870e-01,1,1.0050779890000000e+16,9.0881713062999995e+02,9.1700000000000000e+02,2.6066411439999999e+05,2.3244692423000000e+05,2.5000000000000000e+04
76,1.9994821215963364e+05,-8.3666073155641556e+04,-1.6531917918458174e+04,1.3887171327750366e+01,3.3560227625469338e+01,-2.8893803937385316e+00,1,1.0050779890000000e+16,9.0884208482999998e+02,9.1700000000000000e+02,-2.6452611223000003e+05,2.3027488180999999e+05,2.5000000000000000e+04
77,-1.9917480840206146e+04,1.0808687084436417e+05,-2.1392278668458166e+04,-1.8147453012249571e+01,-3.3996238245307495e+00,7.9601310856146856e-01,1,1.0050779890000000e+16,9.0942053453999995e+02,9.1700000000000000e+02,3.3876438864000002e+06,2.2395694506000000e+05,2.5000000000000000e+04
78,-3.8030486840248108e+04,8.8764806844353676e+04,-2.0294202088458173e+04,-1.4865059622249646e+01,-6.3593183245307046e+00,9.0686576736146862e-01,1,1.0050779890000000e+16,9.0954785944000002e+02,9.1700000000000000e+02,4.2848339814999998e+06,2.2282409906000001e+05,2.5000000000000000e+04
79,-1.2630266840219498e+04,1.6900838844299316e+04,-2.3017632818458165e+04,-2.9269220222495278e+00,-1.9677082045307088e+00,1.4640437106146864e-01,1,1.0050779890000000e+16,9.0959325002000003e+02,9.1700000000000000e+02,5.1280555684000002e+06,2.2387453891999999e+05,2.5000000000000000e+04
80,-4.6226245840311050e+04,7.5202276844263077e+04,-2.2527094858458178e+04,-1.2617216262249713e+01,-7.6880790145306719e+00,8.6094844446146856e-01,1,1.0050779890000000e+16,9.0908460552999998e+02,9.1700000000000000e+02,1.4587632376999999e+05,2.2451045861000000e+05,2.5000000000000000e+04
81,-3.5007119840383530e+04,1.9467941844344139e+04,-1.8690732858458185e+04,-3.2864071722497101e+00,-5.6911945845307628e+00,5.4641707456146871e-01,1,1.0050779890000000e+16,9.0962501201999999e+02,9.1700000000000000e+02,5.4331489880999997e+06,2.2381759938999999e+05,2.5000000000000000e+04
82,-5.0777781840324402e+04,5.5335322844266891e+04,-1.4597388208458171e+04,-9.1898983122500795e+00,-8.4557087945306648e+00,8.6735665836146869e-01,1,1.0050779890000000e+16,9.0958015218000003e+02,9.1700000000000000e+02,4.4183063624999998e+06,2.2227525081000000e+05,2.5000000000000000e+04
83,-5.6258015840291977e+04,2.4858211844325066e+04,-2.5004374158458173e+04,-4.2074366522492710e+00,-9.1298567545306923e+00,7.0602826806146868e-01,1,1.0050779890000000e+16,9.0980424949999997e+02,9.1700000000000000e+02,6.9398147275999999e+06,2.2289778732000000e+05,2.5000000000000000e+04
84,-4.9817057840347290e+04,3.0889898443222046e+03,-8.8049365984581818e+03,-4.8952618224939215e-01,-8.1174603845306592e+00,6.4426819776146860e-01,1,1.0050779890000000e+16,9.0953326318999996e+02,9.1700000000000000e+02,3.7289401126000001e+06,2.2169498050999999e+05,2.5000000000000000e+04
85,-7.7046836840152740e+04,2.8231105844259262e+04,-9.4601835484581825e+03,-4.6289660622496740e+00,-1.2757479014530759e+01,1.0553177726614684e+00,1,1.0050779890000000e+16,9.0944666484000004e+02,9.1700000000000000e+02,3.7989631982999998e+06,2.2435599776000000e+05,2.5000000000000000e+04
86,1.1179301598072052e+03,1.5711144084429741e+05,-1.9038090284581995e+03,-2.6402795962249911e+01,-1.3345262453060514e-01,9.4060814156146866e-01,1,1.0050779890000000e+16,9.0912705417999996e+02,9.1700000000000000e+02,2.6570287840000000e+06,2.3028514073000001e+05,2.5000000000000000e+04
87,7.7768152159690857e+04,1.5281203784430027e+05,-2.6027018078458175e+04,-2.6049043532249925e+01,1.2825611585469346e+01,2.6468626696146869e-01,1,1.0050779890000000e+16,9.0902782606999995e+02,9.1700000000000000e+02,1.3104332577000000e+06,2.2936618463000000e+05,2.5000000000000000e+04
88,-3.7338492840290070e+04,1.5122937184429169e+05,-1.8398634684581775e+03,-2.5349663652249546e+01,-6.4445877045307043e+00,1.3090017329614685e+00,1,1.0050779890000000e+16,9.0917585271999997e+02,9.1700000000000000e+02,2.0610834484999999e+06,2.2723774591000000e+05,2.5000000000000000e+04
89,8.9344951159715652e+04,1.6745159384429455e+05,-1.1845665868458163e+04,-2.8446103522249359e+01,1.4822157645469247e+01,2.2824589816146856e-01,1,1.0050779890000000e+16,9.0900162534000003e+02,9.1700000000000000e+02,1.4509421562999999e+06,2.3050332579000000e+05,2.5000000000000000e+04
90,-1.9829423384022713e+05,-1.2917029115569592e+05,-6.5967661418458185e+04,2.0722614807750688e+01,-2.8536677464530726e+01,5.7865500524614690e+00,1,1.0050779890000000e+16,9.0326175804000002e+02,9.1700000000000000e+02,1.4441500386000000e+05,3.9098239685999998e+05,2.5000000000000000e+04
91,1.9834087615966797e+05,3.2736941844344139e+04,-2.6510566284582019e+03,-5.4168295222498273e+00,3.2865008245469312e+01,-2.0613610245585314e+00,1,1.0050779890000000e+16,9.0872163427999999e+02,9.1700000000000000e+02,8.5344288734999998e+05,2.3681714786000000e+05,2.5000000000000000e+04
92,1.0066761596202850e+03,1.3237023084425926e+05,3.9769366315418156e+03,-2.2150829552249888e+01,-9.6958824530702259e-02,9.1236062976146859e-01,1,1.0050779890000000e+16,9.0934174063000000e+02,9.1700000000000000e+02,3.3416135534999999e+06,2.2607324195000000e+05,2.5000000000000000e+04
93,4.8175750159740448e+04,1.5079306784427166e+05,-2.3970204408458172e+04,-2.5579372042249815e+01,7.9819031254693300e+00,4.8186219956146870e-01,1,1.0050779890000000e+16,9.0933854593000001e+02,9.1700000000000000e+02,4.0899739929999998e+06,2.2824489942999999e+05,2.5000000000000000e+04
94,-2.8565344840288162e+04,6.7892905844330788e+04,-7.9079313984581677e+03,-1.1263139472249350e+01,-4.8124519345307135e+00,6.9881988476146861e-01,1,1.0050779890000000e+16,9.0967415836999999e+02,9.1700000000000000e+02,5.5522003828999996e+06,2.2274841154000000e+05,2.5000000000000000e+04
95,-2.3364686840295792e+04,4.0025813844323158e+04,-1.6021897948458180e+04,-6.7278899422499308e+00,-3.8020281145306853e+00,4.7125628826146859e-01,1,1.0050779890000000e+16,9.0945251714000005e+02,9.1700000000000000e+02,3.3803321782999998e+06,2.2302574205000000e+05,2.5000000000000000e+04
96,-2.8230778840303421e+04,2.4947291844248772e+04,4.1702748415418318e+03,-3.9987584422497093e+00,-4.8079713045307244e+00,5.4428338536146859e-01,1,1.0050779890000000e+16,9.0944416707000005e+02,9.1700000000000000e+02,3.4664346337000001e+06,2.2350286921999999e+05,2.5000000000000000e+04
97,-5.6390052840232849e+04,7.6120353844285011e+04,-2.3008390384581871e+03,-1.2540143262249330e+01,-9.4838050345307465e+00,1.0225802827614687e+00,1,1.0050779890000000e+16,9.0947743938999997e+02,9.1700000000000000e+02,4.3347422385000000e+06,2.2496864257000000e+05,2.5000000000000000e+04
98,-5.1215264840364456e+04,3.4223451844334602e+04,-5.3308267584581627e+03,-5.6214105422495777e+00,-8.5344568145306994e+00,8.1884985196146864e-01,1,1.0050779890000000e+16,9.0958170590999998e+02,9.1700000000000000e+02,4.4265230285000000e+06,2.2225383082999999e+05,2.5000000000000000e+04
99,-4.6206229840278625e+04,1.3236030844330788e+04,8.0594024615418166e+03,-1.9660850522495821e+00,-7.7979040045306647e+00,7.4578951086146872e-01,1,1.0050779890000000e+16,9.0950621074000003e+02,9.1700000000000000e+02,3.2649290904999999e+06,2.2117591266000000e+05,2.5000000000000000e+04
100,-5.1352993840217590e+04,-1.4091716155648232e+04,1.3414167971541814e+04,2.5967435277507320e+00,-8.5906552245306784e+00,6.5578205566146863e-01,1,1.0050779890000000e+16,9.0975484807999999e+02,9.1700000000000000e+02,6.3726865483999997e+06,2.2272953138000000e+05,2.5000000000000000e+04
101,-6.5706927840232849e+04,5.4345268442630768e+03,3.4563009515418089e+03,-7.3538138224921568e-01,-1.0869292284530616e+01,8.3814631026146857e-01,1,1.0050779890000000e+16,9.0943621030999998e+02,9.1700000000000000e+02,3.3575036381000001e+06,2.2342671145999999e+05,2.5000000000000000e+04
